person_id,xing,ming,synjob,pinji_category,start_year,start_yyyymm,end_year,end_yyyymm,synjob_eng
184530176800,髙,倬,知府,4-6,1859.75,18591201-00:00:00,1860.75,18601201-00:00:00,County Prefect
184530176800,髙,倬,郎中,4-6,1856.75,18561201-00:00:00,1859.5,18590901-00:00:00,Board Director
184530215400,王,憲成,主事,4-6,1851.25,18510601-00:00:00,1854.0,18540301-00:00:00,Secretary
184530215400,王,憲成,主事行走,4-6,1850.5,18500901-00:00:00,1852.75,18521201-00:00:00,Intern Secretary (of Ministry or Board)
184530215400,王,憲成,事中,4-6,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,Supervising Censor (?)
184530215400,王,憲成,京畿道,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,京畿道
184530215400,王,憲成,員外郎,4-6,1854.75,18541201-00:00:00,1857.75,18571201-00:00:00,Bureau Vice Director
184530215400,王,憲成,河南道,4-6,1858.75,18581201-00:00:00,1859.75,18591201-00:00:00,河南道
184530215400,王,憲成,監察御史,4-6,1858.75,18581201-00:00:00,1860.75,18601201-00:00:00,Censor
184530220000,林,廷選,主事,4-6,1850.5,18500901-00:00:00,1851.75,18511201-00:00:00,Secretary
184530220000,林,廷選,員外郎,4-6,1852.5,18520901-00:00:00,1852.75,18521201-00:00:00,Bureau Vice Director
184530220000,林,廷選,江南道,4-6,1854.0,18540301-00:00:00,1854.0,18540301-00:00:00,江南道
184530220000,林,廷選,監察御史,4-6,1854.0,18540301-00:00:00,1854.0,18540301-00:00:00,Censor
184530220000,林,廷選,知府,4-6,1854.75,18541201-00:00:00,1859.25,18590601-00:00:00,County Prefect
184530221600,徐,時樑,主事,4-6,1850.5,18500901-00:00:00,1857.0,18570301-00:00:00,Secretary
184530224100,容,文明,主事,4-6,1850.5,18500901-00:00:00,1855.75,18551201-00:00:00,Secretary
184530224200,謝,謙亨,主事,4-6,1850.5,18500901-00:00:00,1855.75,18551201-00:00:00,Secretary
184530224200,謝,謙亨,教授,7-9,1859.25,18590601-00:00:00,1862.25,18620601-00:00:00,教授
184530224200,謝,謙亨,教諭,7-9,1850.5,18500901-00:00:00,1859.25,18590601-00:00:00,教諭
184530224300,蔣,超伯,主事,4-6,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,Secretary
184530224300,蔣,超伯,主事行走,4-6,1850.5,18500901-00:00:00,1850.5,18500901-00:00:00,Intern Secretary (of Ministry or Board)
184530224300,蔣,超伯,員外郎,4-6,1858.75,18581201-00:00:00,1858.75,18581201-00:00:00,Bureau Vice Director
184530224300,蔣,超伯,江西道,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,江西道
184530224300,蔣,超伯,監察御史,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,Censor
184530224300,蔣,超伯,知府,4-6,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,County Prefect
184530224300,蔣,超伯,郎中,4-6,1859.25,18590601-00:00:00,1859.75,18591201-00:00:00,Board Director
184530225100,馮,栻,主事,4-6,1850.5,18500901-00:00:00,1852.75,18521201-00:00:00,Secretary
184530225100,馮,栻,提牢,no-rank,1851.25,18510601-00:00:00,1851.75,18511201-00:00:00,提牢
184530226100,何,秋濤,主事,4-6,1850.5,18500901-00:00:00,1856.75,18561201-00:00:00,Secretary
184530226100,何,秋濤,員外郎,4-6,1858.75,18581201-00:00:00,1858.75,18581201-00:00:00,Bureau Vice Director
184530226400,張,璐,主事,4-6,1850.5,18500901-00:00:00,1857.75,18571201-00:00:00,Secretary
184530254800,林,夀圖,主事,4-6,1850.5,18500901-00:00:00,1855.75,18551201-00:00:00,Secretary
184530254800,林,夀圖,員外,4-6,1857.0,18570301-00:00:00,1857.0,18570301-00:00:00,員外
184530254800,林,夀圖,員外郎,4-6,1856.0,18560301-00:00:00,1857.75,18571201-00:00:00,Bureau Vice Director
184530254800,林,夀圖,山東道,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,山東道
184530254800,林,夀圖,府丞,4-6,1862.25,18620601-00:00:00,1862.25,18620601-00:00:00,府丞
184530254800,林,夀圖,府尹,1-3,1863.0,18630301-00:00:00,1863.0,18630301-00:00:00,府尹
184530254800,林,夀圖,政使,no-rank,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,(government officer)
184530254800,林,夀圖,監察御史,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,Censor
184530254800,林,夀圖,郎中,4-6,1858.75,18581201-00:00:00,1859.75,18591201-00:00:00,Board Director
184530255400,劉,榮琪,主事,4-6,1850.5,18500901-00:00:00,1856.25,18560601-00:00:00,Secretary
184530258100,梁,經先,主事,4-6,1850.5,18500901-00:00:00,1857.0,18570301-00:00:00,Secretary
184530258100,梁,經先,員外郎,4-6,1857.5,18570901-00:00:00,1857.75,18571201-00:00:00,Bureau Vice Director
184530258100,梁,經先,浙江道,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,浙江道
184530258100,梁,經先,監察御史,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,Censor
184530258100,梁,經先,郎中,4-6,1858.75,18581201-00:00:00,1859.75,18591201-00:00:00,Board Director
184530340800,李,德儀,上書房行走,4-6,1857.5,18570901-00:00:00,1857.75,18571201-00:00:00,Casual scholar
184530340800,李,德儀,主事,4-6,1855.0,18550301-00:00:00,1855.0,18550301-00:00:00,Secretary
184530340800,李,德儀,侍講,4-6,1857.5,18570901-00:00:00,1857.75,18571201-00:00:00,attendant
184530340800,李,德儀,學政,1-3,1859.75,18591201-00:00:00,1859.75,18591201-00:00:00,Provincial Education Commissioner
184530340800,李,德儀,學政,no-rank,1858.75,18581201-00:00:00,1859.75,18591201-00:00:00,Provincial Education Commissioner
184530340800,李,德儀,知府,4-6,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,County Prefect
184530340800,李,德儀,编修,7-9,1852.5,18520901-00:00:00,1857.0,18570301-00:00:00,Junior Compiler
184530340800,李,德儀,郎中,4-6,1856.25,18560601-00:00:00,1857.0,18570301-00:00:00,Board Director
184530344400,何,元輔,主事,4-6,1851.25,18510601-00:00:00,1851.75,18511201-00:00:00,Secretary
184530344400,何,元輔,主事行走,4-6,1850.5,18500901-00:00:00,1852.5,18520901-00:00:00,Intern Secretary (of Ministry or Board)
184530344400,何,元輔,知縣,7-9,1854.0,18540301-00:00:00,1864.0,18640301-00:00:00,County Magistrate
184531045200,郭,廷肇,知縣,7-9,1856.75,18561201-00:00:00,1863.0,18630301-00:00:00,County Magistrate
184531190400,牛,樹梅,事務,1-3,1862.25,18620601-00:00:00,1863.0,18630301-00:00:00,Administrator
184531190400,牛,樹梅,知州,4-6,1851.25,18510601-00:00:00,1851.75,18511201-00:00:00,Department Magistrate
184531193800,徐楊,文保,知縣,7-9,1850.5,18500901-00:00:00,1852.75,18521201-00:00:00,County Magistrate
184531357600,胡,霖澍,知縣,7-9,1850.5,18500901-00:00:00,1854.0,18540301-00:00:00,County Magistrate
184531357600,胡,霖澍,通判,4-6,1854.75,18541201-00:00:00,1856.0,18560301-00:00:00,通判
184610039400,周,宗濂,编修,7-9,1851.25,18510601-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
184610042900,呉,鼎昌,事務,1-3,1851.25,18510601-00:00:00,1851.75,18511201-00:00:00,Administrator
184610271000,周,學源,博士,7-9,1851.25,18510601-00:00:00,1851.75,18511201-00:00:00,博士
184610271000,周,學源,學正,7-9,1850.5,18500901-00:00:00,1850.5,18500901-00:00:00,junior offical
184610271000,周,學源,庶吉士,7-9,1852.5,18520901-00:00:00,1852.75,18521201-00:00:00,Hanlin Bachelor
184610271000,周,學源,编修,7-9,1856.75,18561201-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
184610661700,盧,銑,正指揮,4-6,1850.5,18500901-00:00:00,1850.5,18500901-00:00:00,正指揮
184610661700,盧,銑,知縣,7-9,1852.5,18520901-00:00:00,1859.75,18591201-00:00:00,County Magistrate
184610784200,緱,評,知縣,7-9,1850.5,18500901-00:00:00,1851.25,18510601-00:00:00,County Magistrate
184610908800,楊,昇,知縣,7-9,1850.5,18500901-00:00:00,1857.75,18571201-00:00:00,County Magistrate
184611178100,周,誠之,知縣,7-9,1850.5,18500901-00:00:00,1851.25,18510601-00:00:00,County Magistrate
184611194500,倪,濤,知州,4-6,1857.5,18570901-00:00:00,1857.75,18571201-00:00:00,Department Magistrate
184611194500,倪,濤,知縣,7-9,1850.5,18500901-00:00:00,1857.0,18570301-00:00:00,County Magistrate
184720059400,許,彭夀,侍講,4-6,1858.75,18581201-00:00:00,1858.75,18581201-00:00:00,attendant
184720059400,許,彭夀,內閣學士,1-3,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Academician of the Grand Secretariat
184720059400,許,彭夀,副主考,7-9,1852.5,18520901-00:00:00,1852.75,18521201-00:00:00,Assistant Provincial Examiner
184720059400,許,彭夀,南書房行走,1-3,1860.0,18600301-00:00:00,1862.25,18620601-00:00:00,Southern Internship
184720059400,許,彭夀,南書房行走,4-6,1858.75,18581201-00:00:00,1861.25,18610601-00:00:00,Southern Internship
184720059400,許,彭夀,南書房行走,7-9,1854.75,18541201-00:00:00,1857.75,18571201-00:00:00,Southern Internship
184720059400,許,彭夀,太常寺卿,1-3,1862.25,18620601-00:00:00,1862.25,18620601-00:00:00,太常寺卿
184720059400,許,彭夀,日講起居注官,1-3,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,Day offical
184720059400,許,彭夀,日講起居注官,4-6,1858.75,18581201-00:00:00,1861.25,18610601-00:00:00,Day offical
184720059400,許,彭夀,日講起居注官,7-9,1855.75,18551201-00:00:00,1857.75,18571201-00:00:00,Day offical
184720059400,許,彭夀,正主考,4-6,1858.75,18581201-00:00:00,1858.75,18581201-00:00:00,Principal Chief Examiner
184720059400,許,彭夀,编修,7-9,1850.5,18500901-00:00:00,1854.0,18540301-00:00:00,Junior Compiler
184720059400,許,彭夀,詹事府少詹事,4-6,1859.25,18590601-00:00:00,1861.25,18610601-00:00:00,詹事府少詹事
184720059400,許,彭夀,詹事府詹事,1-3,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,Household Administrator of the Heir Apparent
184720059400,許,彭夀,？？行走,7-9,1857.0,18570301-00:00:00,1857.0,18570301-00:00:00,？？行走
184720059600,徐,樹銘,侍郎,1-3,1857.5,18570901-00:00:00,1862.25,18620601-00:00:00,Vice Minister
184720059600,徐,樹銘,內閣學士,1-3,1855.5,18550901-00:00:00,1857.0,18570301-00:00:00,Academician of the Grand Secretariat
184720059600,徐,樹銘,學政,1-3,1852.75,18521201-00:00:00,1860.75,18601201-00:00:00,Provincial Education Commissioner
184720059600,徐,樹銘,學政,no-rank,1854.0,18540301-00:00:00,1860.75,18601201-00:00:00,Provincial Education Commissioner
184720059600,徐,樹銘,稽察中書科事務,1-3,1856.0,18560301-00:00:00,1857.0,18570301-00:00:00,Inspector of the Central Drafting Office
184720059600,徐,樹銘,编修,7-9,1850.5,18500901-00:00:00,1852.75,18521201-00:00:00,Junior Compiler
184720059700,曹,登庸,京畿道,4-6,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,京畿道
184720059700,曹,登庸,副主考,7-9,1852.75,18521201-00:00:00,1852.75,18521201-00:00:00,Assistant Provincial Examiner
184720059700,曹,登庸,湖廣道,4-6,1855.5,18550901-00:00:00,1856.25,18560601-00:00:00,湖廣道
184720059700,曹,登庸,監察御史,4-6,1855.5,18550901-00:00:00,1861.25,18610601-00:00:00,Censor
184720059700,曹,登庸,编修,7-9,1850.5,18500901-00:00:00,1855.0,18550301-00:00:00,Junior Compiler
184720059800,周,德榮,编修,7-9,1850.5,18500901-00:00:00,1851.75,18511201-00:00:00,Junior Compiler
184720059900,袁,希祖,侍講,4-6,1856.75,18561201-00:00:00,1857.75,18571201-00:00:00,attendant
184720059900,袁,希祖,侍讀,4-6,1854.0,18540301-00:00:00,1854.0,18540301-00:00:00,attendant reader
184720059900,袁,希祖,內閣學士,1-3,1858.75,18581201-00:00:00,1860.75,18601201-00:00:00,Academician of the Grand Secretariat
184720059900,袁,希祖,學士,4-6,1856.75,18561201-00:00:00,1857.75,18571201-00:00:00,Academician
184720059900,袁,希祖,日講起居注官,4-6,1854.75,18541201-00:00:00,1857.75,18571201-00:00:00,Day offical
184720059900,袁,希祖,春坊庶子,4-6,1854.75,18541201-00:00:00,1856.25,18560601-00:00:00,Mentor of the Secretariat of the Heir Apparent
184720059900,袁,希祖,编修,7-9,1850.5,18500901-00:00:00,1852.75,18521201-00:00:00,Junior Compiler
184720060000,胡,夀椿,河南道,4-6,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,河南道
184720060000,胡,夀椿,監察御史,4-6,1861.25,18610601-00:00:00,1862.25,18620601-00:00:00,Censor
184720060000,胡,夀椿,编修,7-9,1850.5,18500901-00:00:00,1860.75,18601201-00:00:00,Junior Compiler
184720060100,帥,逺燡,编修,7-9,1850.5,18500901-00:00:00,1857.0,18570301-00:00:00,Junior Compiler
184720060200,潘,斯濓,编修,7-9,1850.5,18500901-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
184720060400,華,祝三,山西道,4-6,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,山西道
184720060400,華,祝三,正主考,7-9,1859.5,18590901-00:00:00,1859.5,18590901-00:00:00,Principal Chief Examiner
184720060400,華,祝三,監察御史,4-6,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,Censor
184720060400,華,祝三,编修,7-9,1850.5,18500901-00:00:00,1860.75,18601201-00:00:00,Junior Compiler
184720060500,李,品三,编修,7-9,1850.5,18500901-00:00:00,1852.75,18521201-00:00:00,Junior Compiler
184720060600,劉,其年,江西道,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,江西道
184720060600,劉,其年,監察御史,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Censor
184720060600,劉,其年,编修,7-9,1850.5,18500901-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
184720060700,陸,秉樞,事中,4-6,1859.75,18591201-00:00:00,1860.75,18601201-00:00:00,Supervising Censor (?)
184720060700,陸,秉樞,山東道,4-6,1855.5,18550901-00:00:00,1856.0,18560301-00:00:00,山東道
184720060700,陸,秉樞,監察御史,4-6,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,Censor
184720060700,陸,秉樞,编修,7-9,1850.5,18500901-00:00:00,1855.0,18550301-00:00:00,Junior Compiler
184720060800,沈,桂芬,侍讀,4-6,1855.5,18550901-00:00:00,1856.25,18560601-00:00:00,attendant reader
184720060800,沈,桂芬,內閣學士,1-3,1857.75,18571201-00:00:00,1857.75,18571201-00:00:00,Academician of the Grand Secretariat
184720060800,沈,桂芬,學士,4-6,1855.5,18550901-00:00:00,1856.25,18560601-00:00:00,Academician
184720060800,沈,桂芬,學政,1-3,1852.75,18521201-00:00:00,1855.0,18550301-00:00:00,Provincial Education Commissioner
184720060800,沈,桂芬,學政,no-rank,1852.75,18521201-00:00:00,1855.75,18551201-00:00:00,Provincial Education Commissioner
184720060800,沈,桂芬,庶吉士,no-rank,1857.5,18570901-00:00:00,1857.5,18570901-00:00:00,Hanlin Bachelor
184720060800,沈,桂芬,日講起居注官,4-6,1852.5,18520901-00:00:00,1857.0,18570301-00:00:00,Day offical
184720060800,沈,桂芬,春坊庶子,4-6,1852.5,18520901-00:00:00,1852.5,18520901-00:00:00,Mentor of the Secretariat of the Heir Apparent
184720060800,沈,桂芬,编修,7-9,1850.5,18500901-00:00:00,1851.75,18511201-00:00:00,Junior Compiler
184720060800,沈,桂芬,詹事府少詹事,4-6,1856.75,18561201-00:00:00,1857.0,18570301-00:00:00,詹事府少詹事
184720061000,鮑,源深,上書房行走,7-9,1859.5,18590901-00:00:00,1860.75,18601201-00:00:00,Casual scholar
184720061000,鮑,源深,學政,1-3,1855.0,18550301-00:00:00,1864.0,18640301-00:00:00,Provincial Education Commissioner
184720061000,鮑,源深,學政,no-rank,1855.0,18550301-00:00:00,1864.0,18640301-00:00:00,Provincial Education Commissioner
184720061000,鮑,源深,编修,7-9,1850.5,18500901-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
184720061100,陳,元鼎,编修,7-9,1850.5,18500901-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
184720061200,徐,申錫,编修,7-9,1856.25,18560601-00:00:00,1864.0,18640301-00:00:00,Junior Compiler
184720061300,郭,椿夀,知府,4-6,1857.75,18571201-00:00:00,1857.75,18571201-00:00:00,County Prefect
184720061300,郭,椿夀,编修,7-9,1850.5,18500901-00:00:00,1855.0,18550301-00:00:00,Junior Compiler
184720061500,呉,慰曾,编修,7-9,1852.5,18520901-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
184720061600,李,鴻章,侍郎,1-3,1862.25,18620601-00:00:00,1864.0,18640301-00:00:00,Vice Minister
184720061600,李,鴻章,编修,7-9,1850.5,18500901-00:00:00,1859.5,18590901-00:00:00,Junior Compiler
184720061700,唐,壬森,事中,4-6,1859.75,18591201-00:00:00,1862.25,18620601-00:00:00,Supervising Censor (?)
184720061700,唐,壬森,副主考,4-6,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,Assistant Provincial Examiner
184720061700,唐,壬森,掌印給事中,4-6,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,掌印給事中
184720061700,唐,壬森,江南道,4-6,1854.75,18541201-00:00:00,1859.5,18590901-00:00:00,江南道
184720061700,唐,壬森,監察御史,4-6,1854.75,18541201-00:00:00,1859.5,18590901-00:00:00,Censor
184720061700,唐,壬森,编修,7-9,1850.5,18500901-00:00:00,1854.0,18540301-00:00:00,Junior Compiler
184720061700,唐,壬森,通政使司叅議,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,通政使司叅議
184720061800,黄,彭年,编修,7-9,1850.5,18500901-00:00:00,1864.0,18640301-00:00:00,Junior Compiler
184720062000,沈,葆楨,侍郎,1-3,1862.25,18620601-00:00:00,1864.0,18640301-00:00:00,Vice Minister
184720062000,沈,葆楨,兵備道,no-rank,1860.0,18600301-00:00:00,1860.5,18600901-00:00:00,Military clerk
184720062000,沈,葆楨,分巡,4-6,1857.5,18570901-00:00:00,1859.25,18590601-00:00:00,分巡
184720062000,沈,葆楨,巡撫,1-3,1862.25,18620601-00:00:00,1864.0,18640301-00:00:00,巡撫
184720062000,沈,葆楨,廣饒九南,4-6,1857.5,18570901-00:00:00,1859.25,18590601-00:00:00,廣饒九南
184720062000,沈,葆楨,廣饒九南道督理九江関稅務,no-rank,1857.5,18570901-00:00:00,1857.5,18570901-00:00:00,廣饒九南道督理九江関稅務
184720062000,沈,葆楨,欽命,no-rank,1857.5,18570901-00:00:00,1858.75,18581201-00:00:00,By Imperial Appointment
184720062000,沈,葆楨,江南道,4-6,1854.75,18541201-00:00:00,1854.75,18541201-00:00:00,江南道
184720062000,沈,葆楨,監察御史,4-6,1854.75,18541201-00:00:00,1855.0,18550301-00:00:00,Censor
184720062000,沈,葆楨,督理九江関等處地方稅務,no-rank,1858.75,18581201-00:00:00,1858.75,18581201-00:00:00,督理九江関等處地方稅務
184720062000,沈,葆楨,知府,4-6,1855.5,18550901-00:00:00,1856.25,18560601-00:00:00,County Prefect
184720062000,沈,葆楨,编修,7-9,1850.5,18500901-00:00:00,1854.0,18540301-00:00:00,Junior Compiler
184720062000,沈,葆楨,請旨,4-6,1857.5,18570901-00:00:00,1859.25,18590601-00:00:00,Petitioner
184720062100,何,璟,事中,4-6,1859.5,18590901-00:00:00,1860.75,18601201-00:00:00,Supervising Censor (?)
184720062100,何,璟,分巡,4-6,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,分巡
184720062100,何,璟,廬鳳頴兵備道轄六泗滁和毫等處地方,4-6,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,廬鳳頴兵備道轄六泗滁和毫等處地方
184720062100,何,璟,江南道,4-6,1857.5,18570901-00:00:00,1859.25,18590601-00:00:00,江南道
184720062100,何,璟,監察御史,4-6,1857.5,18570901-00:00:00,1859.25,18590601-00:00:00,Censor
184720062100,何,璟,编修,7-9,1850.5,18500901-00:00:00,1859.5,18590901-00:00:00,Junior Compiler
184720062100,何,璟,請旨,4-6,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,Petitioner
184720062300,白,恩佑,主事,4-6,1850.5,18500901-00:00:00,1856.25,18560601-00:00:00,Secretary
184720062300,白,恩佑,員外郎,4-6,1856.75,18561201-00:00:00,1858.75,18581201-00:00:00,Bureau Vice Director
184720062300,白,恩佑,學政,1-3,1861.25,18610601-00:00:00,1862.25,18620601-00:00:00,Provincial Education Commissioner
184720062300,白,恩佑,學政,no-rank,1861.25,18610601-00:00:00,1862.25,18620601-00:00:00,Provincial Education Commissioner
184720062300,白,恩佑,江南道,4-6,1859.75,18591201-00:00:00,1860.5,18600901-00:00:00,江南道
184720062300,白,恩佑,監察御史,4-6,1859.75,18591201-00:00:00,1864.0,18640301-00:00:00,Censor
184720062300,白,恩佑,郎中,4-6,1859.25,18590601-00:00:00,1859.5,18590901-00:00:00,Board Director
184720062400,周,悦讓,主事,4-6,1850.5,18500901-00:00:00,1864.0,18640301-00:00:00,Secretary
184720062500,張,炳堃,编修,7-9,1850.5,18500901-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
184720062600,李,培祜,事中,4-6,1859.5,18590901-00:00:00,1859.75,18591201-00:00:00,Supervising Censor (?)
184720062600,李,培祜,山東道,4-6,1856.75,18561201-00:00:00,1857.0,18570301-00:00:00,山東道
184720062600,李,培祜,欽命,4-6,1857.75,18571201-00:00:00,1857.75,18571201-00:00:00,By Imperial Appointment
184720062600,李,培祜,監察御史,4-6,1856.75,18561201-00:00:00,1859.25,18590601-00:00:00,Censor
184720062600,李,培祜,知府,4-6,1860.0,18600301-00:00:00,1864.0,18640301-00:00:00,County Prefect
184720062600,李,培祜,管理街道,4-6,1857.75,18571201-00:00:00,1857.75,18571201-00:00:00,管理街道
184720062600,李,培祜,编修,7-9,1855.75,18551201-00:00:00,1855.75,18551201-00:00:00,Junior Compiler
184720062700,劉,有銘,侍讀,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,attendant reader
184720062700,劉,有銘,內閣學士,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Academician of the Grand Secretariat
184720062700,劉,有銘,欽命,4-6,1861.25,18610601-00:00:00,1862.25,18620601-00:00:00,By Imperial Appointment
184720062700,劉,有銘,江南道,4-6,1859.5,18590901-00:00:00,1859.75,18591201-00:00:00,江南道
184720062700,劉,有銘,監察御史,4-6,1859.5,18590901-00:00:00,1862.25,18620601-00:00:00,Censor
184720062700,劉,有銘,管理街道,4-6,1861.25,18610601-00:00:00,1862.25,18620601-00:00:00,管理街道
184720062700,劉,有銘,编修,7-9,1850.5,18500901-00:00:00,1859.25,18590601-00:00:00,Junior Compiler
184720062800,尹,國珍,副主考,4-6,1854.75,18541201-00:00:00,1854.75,18541201-00:00:00,Assistant Provincial Examiner
184720062800,尹,國珍,江南道,4-6,1854.75,18541201-00:00:00,1855.0,18550301-00:00:00,江南道
184720062800,尹,國珍,監察御史,4-6,1854.75,18541201-00:00:00,1856.0,18560301-00:00:00,Censor
184720062800,尹,國珍,知府,4-6,1856.25,18560601-00:00:00,1857.75,18571201-00:00:00,County Prefect
184720062800,尹,國珍,编修,7-9,1850.5,18500901-00:00:00,1854.0,18540301-00:00:00,Junior Compiler
184720062900,伍,肇齢,编修,7-9,1850.5,18500901-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
184720063100,郭,嵩燾,上書房行走,7-9,1859.25,18590601-00:00:00,1859.25,18590601-00:00:00,Casual scholar
184720063100,郭,嵩燾,侍郎,1-3,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Vice Minister
184720063100,郭,嵩燾,南書房行走,7-9,1859.5,18590901-00:00:00,1861.25,18610601-00:00:00,Southern Internship
184720063100,郭,嵩燾,督理蘇松常鎮太粮儲道,4-6,1862.25,18620601-00:00:00,1863.0,18630301-00:00:00,督理蘇松常鎮太粮儲道
184720063100,郭,嵩燾,编修,7-9,1858.75,18581201-00:00:00,1860.75,18601201-00:00:00,Junior Compiler
184720063100,郭,嵩燾,請旨,4-6,1862.25,18620601-00:00:00,1863.0,18630301-00:00:00,Petitioner
184720063300,葉,毓祥,主事,4-6,1852.5,18520901-00:00:00,1862.25,18620601-00:00:00,Secretary
184720063800,粟,增熉,编修,7-9,1851.25,18510601-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
184720064000,蔣,兆鯤,编修,7-9,1850.5,18500901-00:00:00,1859.5,18590901-00:00:00,Junior Compiler
184720064100,林,之望,事中,4-6,1860.0,18600301-00:00:00,1862.25,18620601-00:00:00,Supervising Censor (?)
184720064100,林,之望,京畿道,4-6,1859.5,18590901-00:00:00,1859.75,18591201-00:00:00,京畿道
184720064100,林,之望,分巡,4-6,1863.0,18630301-00:00:00,1864.0,18640301-00:00:00,分巡
184720064100,林,之望,整飭鞏秦階等處地方督理茶馬屯田道,4-6,1863.0,18630301-00:00:00,1864.0,18640301-00:00:00,整飭鞏秦階等處地方督理茶馬屯田道
184720064100,林,之望,監察御史,4-6,1859.25,18590601-00:00:00,1859.75,18591201-00:00:00,Censor
184720064100,林,之望,编修,7-9,1850.5,18500901-00:00:00,1857.0,18570301-00:00:00,Junior Compiler
184720064100,林,之望,請旨,4-6,1863.0,18630301-00:00:00,1864.0,18640301-00:00:00,Petitioner
184720088200,郝,應宿,主事,4-6,1850.5,18500901-00:00:00,1862.25,18620601-00:00:00,Secretary
184720121900,王,友端,主事,4-6,1850.5,18500901-00:00:00,1852.75,18521201-00:00:00,Secretary
184720121900,王,友端,員外郎,4-6,1854.0,18540301-00:00:00,1854.75,18541201-00:00:00,Bureau Vice Director
184720121900,王,友端,督理浙江通省等處地方糧儲漕務道,4-6,1855.5,18550901-00:00:00,1859.75,18591201-00:00:00,督理浙江通省等處地方糧儲漕務道
184720121900,王,友端,督理浙江通省粮儲漕務道,4-6,1855.75,18551201-00:00:00,1856.75,18561201-00:00:00,督理浙江通省粮儲漕務道
184720121900,王,友端,督理浙江通省糧儲漕務道,4-6,1856.0,18560301-00:00:00,1857.75,18571201-00:00:00,督理浙江通省糧儲漕務道
184720121900,王,友端,請旨,4-6,1855.5,18550901-00:00:00,1859.75,18591201-00:00:00,Petitioner
184720121900,王,友端,郎中,4-6,1855.0,18550301-00:00:00,1855.0,18550301-00:00:00,Board Director
184720125900,張,增道,主事,4-6,1850.5,18500901-00:00:00,1864.0,18640301-00:00:00,Secretary
184720127000,閆,敬銘,主事,4-6,1850.5,18500901-00:00:00,1860.5,18600901-00:00:00,Secretary
184720127000,閆,敬銘,事務,1-3,1862.25,18620601-00:00:00,1862.25,18620601-00:00:00,Administrator
184720127000,閆,敬銘,事務,no-rank,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,Administrator
184720127000,閆,敬銘,侍郎,1-3,1863.0,18630301-00:00:00,1864.0,18640301-00:00:00,Vice Minister
184720127000,閆,敬銘,員外郎,4-6,1860.75,18601201-00:00:00,1860.75,18601201-00:00:00,Bureau Vice Director
184720127000,閆,敬銘,巡撫,1-3,1863.0,18630301-00:00:00,1864.0,18640301-00:00:00,巡撫
184720127700,汪,先烺,主事,4-6,1850.5,18500901-00:00:00,1851.25,18510601-00:00:00,Secretary
184720127700,汪,先烺,知州,4-6,1857.0,18570301-00:00:00,1858.75,18581201-00:00:00,Department Magistrate
184720127700,汪,先烺,知縣,7-9,1851.75,18511201-00:00:00,1856.25,18560601-00:00:00,County Magistrate
184720127900,郭,祥瑞,主事,4-6,1850.5,18500901-00:00:00,1855.75,18551201-00:00:00,Secretary
